44574,28/05/2013,23:39:20,38353,2,3
44575,31/01/2013,20:04:36,28723,4,2
44576,12/02/2013,04:50:34,25176,4,1
44577,28/05/2013,00:20:41,13545,2,1
44578,17/04/2013,17:20:02,4439,5,2
44579,05/04/2013,15:36:34,5904,6,2
44580,12/05/2013,16:14:58,39822,2,2
44581,11/06/2013,03:50:56,39951,2,3
44582,05/05/2013,05:16:42,6013,3,1
44583,27/02/2013,16:35:58,10340,2,3
44584,11/04/2013,11:37:30,14679,3,2
44585,30/04/2013,11:20:47,6612,2,3
44586,07/05/2013,13:19:22,9151,1,2
44587,01/05/2013,07:22:53,9578,1,3
44588,12/03/2013,12:03:13,2255,4,3
44589,11/05/2013,09:09:25,28321,4,3
44590,04/06/2013,10:45:38,16408,4,1
44591,12/01/2013,07:51:20,32084,1,2
44592,24/05/2013,21:55:53,39898,6,2
44593,11/01/2013,02:15:04,31081,3,1
44594,06/03/2013,20:56:44,31009,4,2
44595,25/04/2013,21:30:01,6500,1,1
44596,25/04/2013,02:50:49,34633,3,3
44597,08/05/2013,04:44:31,5363,3,3
44598,17/06/2013,05:47:45,16859,1,2
44599,05/01/2013,14:48:40,22813,4,3
44600,13/05/2013,19:47:50,4126,5,3
44601,19/02/2013,15:29:37,15346,4,2
44602,30/01/2013,22:34:00,7504,6,2
44603,25/05/2013,11:02:55,26081,1,1
44604,19/04/2013,17:06:54,31914,3,1
44605,13/03/2013,16:43:25,39761,5,1
44606,01/06/2013,05:16:29,7156,3,1
44607,14/02/2013,03:09:42,3299,5,3
44608,08/01/2013,07:28:55,25018,6,2
44609,14/04/2013,15:28:10,9964,4,3
44610,03/05/2013,17:08:44,16919,1,3
44611,14/01/2013,20:46:08,14068,1,1
44612,12/04/2013,23:24:12,12055,1,3
44613,18/04/2013,09:48:00,20847,6,1
44614,09/02/2013,02:27:25,9329,2,3
44615,13/05/2013,20:04:02,25681,4,3
44616,06/01/2013,02:31:00,9992,1,1
44617,22/01/2013,07:38:37,20245,5,2
44618,16/03/2013,16:09:33,4347,1,3
44619,04/03/2013,15:32:51,3237,5,3
44620,31/03/2013,00:06:51,17653,3,2
44621,31/01/2013,16:06:22,12427,1,2
44622,08/01/2013,19:38:30,9912,6,2
44623,15/01/2013,14:23:14,35425,3,1
44624,19/03/2013,00:14:57,24112,2,1
44625,06/04/2013,21:09:38,21324,5,1
44626,15/04/2013,17:01:23,204,3,1
44627,26/05/2013,16:23:58,6603,3,1
44628,24/02/2013,18:48:14,10089,3,3
44629,15/06/2013,07:34:24,29109,3,2
44630,23/05/2013,16:20:28,34709,1,2
44631,26/05/2013,12:24:46,15774,1,2
44632,09/05/2013,21:53:35,10483,1,1
44633,18/03/2013,02:57:11,35742,4,1
44634,24/05/2013,02:00:50,31248,1,3
44635,19/04/2013,15:57:09,33120,1,3
44636,29/05/2013,04:58:45,36164,1,2
44637,21/05/2013,15:47:18,35135,6,2
44638,28/05/2013,14:57:06,36061,3,3
44639,14/04/2013,01:06:15,14694,5,1
44640,26/02/2013,08:04:23,23140,1,3
44641,03/06/2013,07:21:09,33523,6,1
44642,23/05/2013,10:41:27,4095,4,2
44643,23/05/2013,09:25:52,25888,3,2
44644,13/06/2013,16:23:41,27244,3,1
44645,04/05/2013,19:21:12,5706,5,1
44646,24/05/2013,11:55:34,32608,2,1
44647,29/03/2013,22:49:20,14338,1,2
44648,18/04/2013,13:52:20,12440,2,1
44649,18/06/2013,09:11:49,14751,1,1
44650,09/03/2013,21:49:04,1227,4,3
44651,09/04/2013,21:08:32,2849,4,3
44652,10/06/2013,06:50:57,30897,2,3
44653,07/05/2013,06:44:43,10809,3,3
44654,01/06/2013,10:26:42,21558,5,3
44655,02/02/2013,01:33:53,2992,1,3
44656,02/06/2013,09:22:46,2948,1,3
44657,16/04/2013,12:26:28,34648,5,1
44658,25/05/2013,04:47:06,29516,6,1
44659,28/01/2013,06:27:27,39994,1,3
44660,19/02/2013,11:28:58,35037,6,2
44661,21/03/2013,22:40:28,1548,6,3
44662,12/05/2013,06:35:19,23452,6,2
44663,11/04/2013,20:41:58,9533,3,2
44664,11/06/2013,05:44:09,23832,1,3
44665,04/01/2013,22:15:58,11157,1,3
44666,25/04/2013,20:31:52,21240,6,2
44667,31/01/2013,13:18:00,17073,1,2
44668,26/05/2013,09:34:26,24562,3,1
44669,19/06/2013,05:56:41,18969,4,3
44670,03/04/2013,01:00:34,19429,4,1
44671,19/06/2013,20:12:00,20375,2,3
44672,13/04/2013,02:40:51,31757,6,3
44673,13/05/2013,00:41:19,35011,1,3
44674,03/04/2013,11:57:54,7592,1,3
44675,16/05/2013,03:07:36,5784,3,2
44676,10/01/2013,16:50:10,30493,1,2
44677,31/03/2013,18:48:45,25393,6,3
44678,13/03/2013,12:06:12,20991,2,2
44679,03/01/2013,17:22:43,18932,1,1
44680,10/06/2013,21:36:04,26266,1,2
44681,14/03/2013,21:40:11,22323,1,3
44682,12/04/2013,03:53:16,24697,3,2
44683,11/01/2013,03:24:51,20487,2,1
44684,17/05/2013,23:12:53,11623,6,3
44685,13/03/2013,03:50:47,38238,1,1
44686,14/06/2013,18:40:54,32269,2,3
44687,20/04/2013,11:07:18,27561,5,3
44688,25/03/2013,08:04:31,37679,5,1
44689,10/04/2013,01:43:30,29652,1,2
44690,16/01/2013,16:24:50,32136,6,3
44691,31/01/2013,15:38:31,11406,3,1
44692,13/02/2013,16:11:01,8645,2,1
44693,16/06/2013,04:17:11,6355,3,3
44694,25/04/2013,00:08:36,24792,4,3
44695,15/03/2013,01:37:23,32024,4,1
44696,09/01/2013,11:55:19,27479,3,2
44697,05/05/2013,14:02:00,31591,3,3
44698,17/02/2013,03:53:41,3950,4,3
44699,09/01/2013,14:46:39,20325,4,2
44700,15/03/2013,17:32:35,10804,5,2
44701,16/04/2013,07:54:10,28844,2,1
44702,09/05/2013,02:08:47,4746,4,1
44703,28/04/2013,05:37:12,28433,2,2
44704,26/03/2013,20:44:47,21204,4,1
44705,15/03/2013,10:02:49,839,6,1
44706,07/05/2013,11:20:18,32161,5,2
44707,28/04/2013,16:15:38,18799,4,1
44708,30/03/2013,13:42:54,15031,4,3
44709,09/05/2013,14:21:23,36396,6,3
44710,27/02/2013,11:46:49,12745,4,2
44711,03/05/2013,19:07:34,32710,5,2
44712,14/02/2013,22:59:15,33840,6,3
44713,06/02/2013,04:36:00,10778,2,2
44714,22/05/2013,20:19:58,2793,6,1
44715,12/05/2013,18:29:15,28855,3,3
44716,24/01/2013,19:32:30,37586,5,2
44717,17/01/2013,14:03:27,15112,4,1
44718,29/05/2013,02:14:14,16094,4,3
44719,08/02/2013,23:39:59,12538,3,1
44720,06/05/2013,12:27:51,27707,2,1
44721,13/06/2013,04:31:07,561,3,1
44722,21/04/2013,12:28:04,4375,3,2
44723,15/02/2013,12:47:44,6193,2,3
44724,26/02/2013,11:34:52,38200,1,1
44725,24/04/2013,22:31:31,12833,1,2
44726,13/06/2013,02:59:03,13558,3,3
44727,12/04/2013,12:00:39,21808,6,3
44728,13/03/2013,06:25:23,22853,6,2
44729,06/06/2013,16:43:48,2677,1,1
44730,26/01/2013,10:15:22,28969,6,3
44731,23/01/2013,12:56:48,5889,2,3
44732,07/03/2013,18:54:16,36711,5,3
44733,15/02/2013,02:14:50,7971,2,2
44734,07/03/2013,03:26:08,32621,1,1
44735,19/03/2013,09:24:37,17584,4,1
44736,28/05/2013,05:05:05,39943,5,1
44737,29/01/2013,15:52:18,33039,5,2
44738,25/04/2013,23:33:20,5680,3,3
44739,16/06/2013,08:06:48,30603,4,1
44740,16/03/2013,11:23:36,22209,1,1
44741,30/03/2013,08:02:18,832,1,3
44742,11/04/2013,02:07:26,19260,3,1
44743,22/01/2013,18:19:47,39546,3,3
44744,03/04/2013,12:41:25,35653,3,2
44745,09/05/2013,15:24:03,3559,3,3
44746,08/05/2013,21:29:31,6669,6,2
44747,13/06/2013,07:21:42,1276,6,3
44748,17/06/2013,17:32:10,14674,4,3
44749,02/04/2013,03:54:03,7449,1,2
44750,23/02/2013,09:22:20,20204,4,3
44751,08/02/2013,06:40:56,31948,2,2
44752,02/03/2013,00:02:58,30555,4,1
44753,08/03/2013,02:12:16,17221,3,2
44754,03/02/2013,01:52:44,25673,2,2
44755,04/04/2013,07:38:09,10337,4,3
44756,14/01/2013,15:43:30,39119,6,3
44757,17/01/2013,23:22:58,35909,1,2
44758,24/04/2013,03:27:58,17703,4,1
44759,23/02/2013,11:33:54,28069,4,1
44760,22/01/2013,00:35:11,29510,4,3
44761,07/04/2013,22:42:26,5669,3,2
44762,09/04/2013,14:08:29,9022,4,2
44763,01/04/2013,05:14:38,17404,3,1
44764,20/03/2013,07:03:08,12230,6,2
44765,05/03/2013,01:26:19,5180,5,3
44766,14/03/2013,08:19:32,16791,5,3
44767,12/04/2013,22:29:30,17168,5,3
44768,16/05/2013,03:53:11,14563,5,1
44769,16/03/2013,12:28:57,29277,3,1
44770,05/06/2013,15:44:14,19148,5,3
44771,08/06/2013,02:50:24,27489,5,2
44772,03/03/2013,05:36:32,21504,2,1
44773,21/02/2013,21:47:15,6437,5,1
44774,07/05/2013,04:40:35,25055,2,2
44775,28/04/2013,04:07:43,13936,1,1
44776,21/03/2013,06:44:39,10326,4,2
44777,23/01/2013,17:21:38,39731,5,3
44778,17/05/2013,18:04:44,10607,4,1
44779,22/01/2013,11:54:36,31700,4,1
44780,22/02/2013,18:16:46,36892,6,2
44781,06/03/2013,19:46:25,26895,2,1
44782,11/01/2013,10:43:21,4899,4,3
44783,16/03/2013,10:31:41,10447,3,2
44784,13/02/2013,05:42:32,21873,1,2
44785,19/04/2013,14:02:19,25107,4,1
44786,29/04/2013,17:57:17,18592,2,1
44787,04/06/2013,02:45:22,30445,5,3
44788,01/04/2013,14:02:24,14942,2,2
44789,01/02/2013,20:43:28,16135,1,2
44790,07/03/2013,20:19:06,38307,5,2
44791,22/05/2013,06:51:45,10618,5,2
44792,13/06/2013,03:07:59,5133,5,3
44793,20/02/2013,02:11:24,17446,3,1
44794,24/04/2013,02:27:08,39948,2,2
44795,19/04/2013,17:58:51,19132,6,1
44796,28/02/2013,02:45:18,35432,2,3
44797,23/02/2013,01:48:40,14930,2,2
44798,06/06/2013,14:38:21,24115,6,1
44799,09/06/2013,22:39:36,27152,6,2
44800,04/04/2013,02:43:01,29773,6,3
44801,27/05/2013,08:04:24,2837,2,1
44802,03/03/2013,03:22:42,6691,4,1
44803,08/04/2013,17:28:14,16377,2,1
44804,19/02/2013,07:28:25,30520,5,2
44805,18/06/2013,01:24:27,26576,5,1
44806,07/06/2013,23:21:16,27770,4,1
44807,10/06/2013,12:32:16,1001,2,3
44808,15/03/2013,18:33:28,34598,5,3
44809,04/01/2013,23:38:31,13989,6,2
44810,16/02/2013,09:10:57,12016,3,2
44811,12/01/2013,06:52:55,14704,3,2
44812,04/01/2013,02:13:38,26377,3,2
44813,01/02/2013,19:56:55,30720,5,2
44814,10/06/2013,19:17:57,3599,4,3
44815,03/02/2013,00:26:12,3313,3,2
44816,08/04/2013,01:41:44,15435,2,3
44817,17/04/2013,01:09:13,5318,4,2
44818,22/03/2013,22:22:42,28822,4,1
44819,16/06/2013,17:37:26,13748,1,2
44820,24/01/2013,07:19:34,17333,4,1
44821,15/02/2013,00:17:31,19686,2,2
44822,22/02/2013,06:38:44,9575,2,3
44823,11/03/2013,03:21:21,39886,3,3
44824,11/03/2013,20:09:35,5524,6,2
44825,08/03/2013,23:16:46,30514,3,3
44826,09/03/2013,22:27:53,723,2,1
44827,22/01/2013,10:20:38,15961,2,3
44828,30/04/2013,06:09:21,32513,1,1
44829,21/02/2013,07:34:31,17304,2,1
44830,04/01/2013,14:34:30,34579,3,3
44831,17/05/2013,22:35:11,18125,5,1
44832,12/04/2013,20:31:00,8412,1,2
44833,28/01/2013,00:42:50,2630,6,1
44834,05/02/2013,02:20:56,25561,2,2
44835,25/04/2013,13:54:39,24810,5,1
44836,24/04/2013,19:28:29,34983,4,3
44837,28/05/2013,08:34:36,240,2,1
44838,28/05/2013,20:27:02,38171,2,3
44839,08/03/2013,06:26:49,36488,4,2
44840,27/03/2013,10:54:57,3341,2,2
44841,11/05/2013,01:17:00,36649,1,1
44842,21/02/2013,06:16:01,31427,4,1
44843,15/05/2013,19:54:05,5486,2,2
44844,03/01/2013,01:12:39,13386,5,2
44845,04/03/2013,18:34:23,1821,6,2
44846,01/06/2013,18:29:15,2854,4,3
44847,27/02/2013,00:31:01,36448,1,3
44848,14/04/2013,17:38:14,23140,2,2
44849,14/03/2013,10:33:21,14577,4,1
44850,26/01/2013,01:12:25,25176,2,2
44851,06/02/2013,16:34:55,8103,6,1
44852,25/05/2013,11:45:29,26082,6,3
44853,10/01/2013,15:42:05,38365,1,3
44854,29/01/2013,17:55:37,38833,3,2
44855,26/02/2013,05:22:18,16936,2,3
44856,21/04/2013,07:08:18,24616,1,1
44857,09/05/2013,11:57:03,13003,4,1
44858,02/04/2013,13:49:50,33436,1,3
44859,01/06/2013,18:23:40,13403,4,3
44860,23/01/2013,20:46:25,37795,1,3
44861,24/03/2013,06:48:57,18011,3,3
44862,05/06/2013,18:42:22,21293,4,1
44863,05/01/2013,21:48:59,11305,5,1
44864,13/04/2013,13:36:03,31440,2,2
44865,08/02/2013,02:20:54,33191,5,1
44866,08/01/2013,04:53:38,16133,2,2
44867,14/05/2013,18:56:28,20957,1,3
44868,08/03/2013,11:28:30,28748,5,1
44869,09/04/2013,04:50:56,32041,4,3
44870,24/05/2013,12:37:52,153,6,1
44871,09/04/2013,19:37:13,26772,4,2
44872,22/03/2013,15:58:37,29546,6,2
44873,28/02/2013,15:11:51,33655,1,1
44874,16/05/2013,09:10:15,32499,6,3
44875,16/04/2013,11:28:03,19872,3,1
44876,19/01/2013,02:26:10,16303,5,3
44877,16/02/2013,13:40:11,28717,4,2
44878,02/06/2013,10:02:55,22336,4,1
44879,06/02/2013,21:45:07,26381,6,1
44880,02/06/2013,20:32:13,15014,6,2
44881,10/02/2013,07:07:38,25232,2,3
44882,28/04/2013,12:52:25,19592,1,1
44883,10/05/2013,04:50:52,1992,4,2
44884,05/01/2013,10:53:08,29105,3,1
44885,25/04/2013,20:26:38,29599,6,2
44886,24/02/2013,20:01:02,6540,5,3
44887,01/06/2013,16:06:45,33451,6,3
44888,08/04/2013,12:54:57,34463,3,3
44889,08/06/2013,16:03:17,28666,6,2
44890,28/04/2013,00:34:33,23311,1,1
44891,23/01/2013,11:04:10,17596,4,1
44892,01/02/2013,05:30:06,33724,1,2
44893,29/05/2013,19:29:35,8383,2,3
44894,05/06/2013,07:58:51,30492,6,2
44895,17/06/2013,06:46:15,38530,1,2
44896,19/03/2013,19:39:37,17946,5,1
44897,16/01/2013,14:47:45,14684,2,2
44898,01/05/2013,03:38:02,1909,6,1
44899,09/02/2013,04:12:58,33612,1,3
44900,20/05/2013,16:42:40,13790,5,2
44901,03/02/2013,19:39:12,32221,6,3
44902,05/05/2013,22:56:19,30727,6,1
44903,10/01/2013,12:41:52,28847,4,3
44904,22/05/2013,15:16:32,4333,5,2
44905,06/03/2013,12:10:21,26572,5,2
44906,07/04/2013,06:06:28,2013,5,2
44907,20/01/2013,18:57:14,34313,1,1
44908,16/01/2013,20:29:04,1637,5,3
44909,16/01/2013,11:08:09,25554,2,3
44910,12/01/2013,14:07:04,34843,5,3
44911,28/04/2013,14:00:00,20266,5,2
44912,30/01/2013,10:46:20,39204,5,1
44913,10/03/2013,17:37:28,5259,5,1
44914,08/03/2013,20:11:08,27134,5,3
44915,11/04/2013,04:30:53,4519,4,2
44916,29/03/2013,03:38:01,22442,1,2
44917,16/04/2013,11:53:09,36440,5,3
44918,23/04/2013,09:08:46,6271,4,1
44919,09/03/2013,13:39:19,11742,5,2
44920,12/05/2013,11:42:47,25248,2,1
44921,20/01/2013,13:19:01,36885,4,2
44922,23/02/2013,19:06:08,38689,3,2
44923,23/02/2013,10:10:48,35303,2,3
44924,04/03/2013,18:36:32,30871,4,3
44925,07/03/2013,01:26:29,5379,4,2
44926,05/03/2013,05:43:21,21538,5,2
44927,03/04/2013,22:44:46,22269,2,2
44928,09/02/2013,13:45:36,5141,5,2
44929,02/06/2013,05:45:03,22893,4,2
44930,16/03/2013,15:33:48,9514,2,2
44931,15/01/2013,06:16:00,32195,1,3
44932,13/05/2013,11:47:45,213,5,1
44933,26/01/2013,06:17:35,36642,4,2
44934,19/06/2013,08:47:23,20040,1,2
44935,06/03/2013,17:11:39,10336,3,3
44936,14/05/2013,11:43:16,36942,1,1
44937,24/01/2013,12:52:19,12595,5,2
44938,02/02/2013,21:40:02,29875,5,2
44939,20/01/2013,12:36:37,25883,3,1
44940,26/04/2013,01:18:41,4021,6,3
44941,11/06/2013,00:44:38,12104,4,3
44942,02/04/2013,21:12:22,6299,4,2
44943,25/01/2013,09:59:42,35881,2,3
44944,05/03/2013,22:05:48,21987,2,2
44945,09/03/2013,10:40:47,38253,5,2
44946,29/05/2013,10:19:32,25990,2,1
44947,09/03/2013,06:33:00,5418,5,2
44948,11/04/2013,04:18:07,10258,1,1
44949,12/05/2013,07:16:06,27564,3,3
44950,29/04/2013,11:55:03,24730,6,2
44951,28/01/2013,22:57:09,24742,6,1
44952,03/04/2013,23:07:39,5276,2,1
44953,22/01/2013,07:20:17,12665,3,1
44954,21/04/2013,22:11:08,11044,6,3
44955,24/01/2013,18:24:46,33911,4,3
44956,24/01/2013,01:44:19,27932,3,1
44957,18/05/2013,12:22:15,11580,1,2
44958,08/05/2013,05:37:44,26915,1,3
44959,16/01/2013,05:54:46,15611,1,3
44960,08/02/2013,04:20:27,28361,4,1
44961,11/06/2013,04:46:59,9231,2,3
44962,11/05/2013,10:03:11,28699,5,3
44963,04/02/2013,06:29:51,6749,1,3
44964,28/03/2013,12:42:59,6243,4,2
44965,19/02/2013,09:56:50,6794,6,2
44966,22/04/2013,05:58:35,31355,6,1
44967,26/01/2013,15:29:55,9486,1,1
44968,08/02/2013,05:35:50,14745,2,1
44969,27/03/2013,15:50:00,4539,5,1
44970,19/01/2013,20:48:46,29118,4,1
44971,03/05/2013,15:33:36,12284,4,3
44972,10/04/2013,14:14:55,6215,3,3
44973,23/05/2013,04:08:29,33759,2,2
44974,02/04/2013,16:11:58,15749,4,1
44975,25/03/2013,05:20:41,21629,1,2
44976,16/04/2013,01:38:16,7762,4,2
44977,25/05/2013,16:47:59,3442,1,3
44978,16/01/2013,18:51:04,37474,5,2
44979,28/04/2013,18:47:48,15044,3,2
44980,19/06/2013,18:33:55,4842,4,2
44981,13/03/2013,19:42:27,17272,6,2
44982,23/03/2013,13:18:41,21749,2,3
44983,04/04/2013,19:49:51,16011,4,1
44984,31/05/2013,16:07:50,977,3,1
44985,18/03/2013,03:35:36,26634,4,1
44986,16/05/2013,22:58:40,14967,5,2
44987,11/04/2013,19:19:46,21435,5,2
44988,07/06/2013,19:54:34,11730,4,2
44989,26/05/2013,23:52:01,15196,3,3
44990,05/04/2013,19:46:26,32233,3,3
44991,04/04/2013,23:19:00,2272,4,2
44992,04/06/2013,09:13:05,1070,5,1
44993,29/04/2013,07:20:11,732,3,3
44994,02/04/2013,04:50:52,12342,1,2
44995,01/02/2013,03:11:22,7943,2,3
44996,05/05/2013,02:50:06,18234,1,3
44997,24/05/2013,23:40:09,29791,6,2
44998,24/02/2013,08:39:58,21066,4,3
44999,12/06/2013,12:52:35,15170,3,3
45000,07/05/2013,18:33:49,3232,2,1
45001,04/01/2013,21:28:13,30847,5,1
45002,08/04/2013,04:52:59,15901,1,1
45003,22/02/2013,07:48:09,11839,3,3
45004,16/03/2013,12:00:06,19101,3,3
45005,20/04/2013,02:51:03,1544,3,2
45006,10/03/2013,02:21:29,15369,1,1
45007,23/01/2013,06:31:59,16538,6,3
45008,13/02/2013,01:53:55,39051,5,3
45009,30/03/2013,08:21:58,15671,3,2
45010,22/02/2013,09:41:42,6025,5,2
45011,26/04/2013,17:58:21,24378,5,1
45012,07/06/2013,19:28:24,26609,6,2
45013,10/02/2013,10:11:40,25493,1,2
45014,23/04/2013,04:40:56,10281,6,3
45015,03/06/2013,02:59:34,39733,5,1
45016,26/03/2013,05:04:07,16905,5,2
45017,01/02/2013,09:26:01,5049,6,3
45018,28/04/2013,23:00:18,28179,5,2
45019,05/06/2013,01:21:59,6510,1,3
45020,15/01/2013,21:30:54,37208,2,3
45021,14/01/2013,15:23:21,30059,2,2
45022,13/03/2013,06:36:19,16229,6,1
45023,26/02/2013,08:52:44,16592,1,2
45024,15/06/2013,07:34:55,34853,1,2
45025,06/05/2013,22:43:48,20057,2,2
45026,11/06/2013,18:04:04,36440,2,1
45027,13/03/2013,11:29:51,27071,6,1
45028,16/04/2013,04:53:20,30663,2,3
45029,11/03/2013,12:23:17,38372,3,1
45030,29/01/2013,17:24:01,38688,6,1
45031,14/03/2013,13:28:01,6884,6,2
45032,20/04/2013,21:39:15,6023,1,1
45033,30/05/2013,08:04:13,15587,1,2
45034,25/04/2013,11:35:33,29504,5,2
45035,23/03/2013,22:12:42,3499,1,3
45036,22/05/2013,22:39:06,1691,4,3
45037,25/01/2013,10:16:10,12101,2,3
45038,29/03/2013,01:19:05,30455,3,1
45039,01/01/2013,06:55:06,30261,3,3
45040,19/05/2013,12:45:25,36505,4,2
45041,21/02/2013,19:38:10,25415,4,2
45042,25/01/2013,19:09:53,39204,5,3
45043,11/03/2013,21:40:13,5029,1,1
45044,05/01/2013,19:27:04,24101,1,1
45045,18/02/2013,07:35:45,37776,6,1
45046,21/03/2013,07:45:33,16404,6,3
45047,12/04/2013,18:00:56,20719,1,3
45048,14/05/2013,01:39:50,35744,6,2
45049,17/01/2013,10:05:04,9788,1,3
45050,13/01/2013,12:10:06,11526,4,2
45051,19/04/2013,05:50:06,38398,4,2
45052,10/06/2013,06:19:26,27441,4,3
45053,16/06/2013,22:16:21,15628,6,3
45054,19/06/2013,14:56:48,30761,5,3
45055,06/03/2013,03:23:43,23539,3,1
45056,23/02/2013,11:59:53,39422,5,1
45057,12/05/2013,02:09:32,5495,6,1
45058,01/04/2013,20:12:28,20123,6,2
45059,08/01/2013,15:27:07,36051,4,3
45060,17/05/2013,08:59:26,6134,2,3
45061,04/01/2013,08:54:26,10903,5,1
45062,13/06/2013,15:05:47,26864,3,3
45063,28/01/2013,20:17:05,34749,6,1
45064,09/06/2013,07:16:41,4861,2,2
45065,04/06/2013,03:47:49,18451,4,2
45066,22/02/2013,19:01:45,12336,6,3
45067,29/01/2013,00:32:12,6840,2,3
45068,22/02/2013,05:39:18,21115,4,1
45069,19/06/2013,23:40:12,27701,1,1
45070,27/02/2013,05:05:24,39430,6,2
45071,04/04/2013,10:44:01,3079,1,2
45072,12/01/2013,09:27:57,38899,1,3
45073,15/02/2013,02:44:28,18773,1,2
45074,31/03/2013,11:56:34,7703,5,2
45075,18/04/2013,16:21:28,29226,4,1
45076,09/03/2013,22:17:55,33981,2,2
45077,03/01/2013,12:39:09,5301,4,1
45078,29/04/2013,02:38:50,39323,3,2
45079,04/01/2013,13:21:03,34402,6,1
45080,28/05/2013,15:00:46,18298,4,1
45081,07/04/2013,16:38:47,38356,1,3
45082,28/03/2013,16:44:41,28975,6,3
45083,02/04/2013,06:55:20,6991,6,2
45084,11/05/2013,01:28:45,13623,2,2
45085,03/06/2013,15:43:37,36984,3,2
45086,10/01/2013,15:59:45,817,6,1
45087,23/01/2013,10:32:13,38701,5,3
45088,08/01/2013,20:24:24,2616,6,2
45089,25/04/2013,06:41:31,10955,4,3
45090,21/01/2013,06:08:19,5641,6,1
45091,15/06/2013,15:57:29,27429,4,2
45092,28/02/2013,20:37:38,35371,4,2
45093,09/01/2013,17:54:19,11371,1,1
45094,11/01/2013,15:02:45,21359,2,1
45095,22/05/2013,11:13:10,19516,5,2
45096,28/02/2013,13:13:11,39612,1,2
45097,04/04/2013,14:41:18,34757,3,1
45098,12/02/2013,17:39:28,9928,6,2
45099,29/03/2013,09:24:05,2061,4,1
45100,07/03/2013,19:50:32,12635,2,3
45101,13/05/2013,00:11:59,36241,3,2
45102,16/03/2013,00:03:36,13843,1,3
45103,07/05/2013,09:05:16,5892,6,3
45104,07/06/2013,00:39:12,3133,1,3
45105,11/04/2013,19:41:17,17468,4,2
45106,02/05/2013,01:05:14,25332,6,2
45107,03/06/2013,05:22:40,29826,2,2
45108,08/04/2013,23:11:24,21040,6,1
45109,15/02/2013,21:58:51,4867,6,2
45110,04/05/2013,23:49:31,11368,6,1
45111,09/04/2013,08:19:34,26843,1,1
45112,01/04/2013,03:35:12,23497,4,1
45113,17/04/2013,18:05:42,23885,5,2
45114,13/03/2013,03:23:06,7624,1,2
45115,22/04/2013,07:41:21,2798,3,3
45116,15/05/2013,13:30:00,15076,1,1
45117,20/01/2013,22:50:15,24837,2,3
45118,15/03/2013,23:19:35,4505,1,3
45119,11/04/2013,20:50:57,8298,2,1
45120,15/03/2013,16:07:25,30394,3,1
45121,19/03/2013,15:16:24,5973,3,2
45122,02/06/2013,19:06:17,38367,4,2
45123,29/05/2013,06:47:47,14373,2,2
45124,10/05/2013,12:39:41,17231,4,1
45125,22/02/2013,15:56:11,29391,2,2
45126,05/03/2013,12:54:58,31065,6,2
45127,17/01/2013,11:02:09,32552,2,1
45128,14/02/2013,02:38:16,8274,4,2
45129,06/06/2013,00:39:25,35446,3,1
45130,08/01/2013,10:19:00,10938,6,3
45131,11/06/2013,00:18:17,9987,6,3
45132,28/03/2013,07:25:11,19633,3,1
45133,05/06/2013,00:52:53,11241,3,1
45134,13/03/2013,14:59:18,38365,1,1
45135,09/01/2013,03:57:50,230,2,3
45136,08/04/2013,04:19:19,4229,1,1
45137,11/04/2013,02:21:32,38849,3,1
45138,20/02/2013,00:01:49,9032,3,2
45139,29/03/2013,08:56:52,312,2,2
45140,10/04/2013,08:40:33,38193,1,1
45141,18/02/2013,04:04:19,38901,2,2
45142,01/04/2013,16:08:54,37990,2,2
45143,27/04/2013,21:08:37,14726,2,3
45144,23/02/2013,19:13:58,8398,3,3
45145,13/06/2013,05:16:52,35127,4,1
45146,07/01/2013,23:06:57,17690,5,1
45147,22/02/2013,16:04:21,36956,3,1
45148,03/02/2013,04:16:47,39246,5,2
45149,07/05/2013,06:33:51,15520,2,1
45150,09/01/2013,20:53:11,33061,4,1
45151,05/02/2013,11:45:13,9166,6,1
45152,03/01/2013,15:50:20,26846,6,2
45153,13/02/2013,20:43:22,35710,1,1
45154,03/03/2013,06:43:36,6806,3,2
45155,03/02/2013,22:37:18,30676,3,2
45156,10/01/2013,21:19:47,18688,2,2
45157,13/06/2013,23:25:45,20203,5,1
45158,08/03/2013,10:44:57,38000,1,1
45159,17/04/2013,19:22:25,15859,4,2
45160,17/05/2013,08:04:02,26960,1,3
45161,10/05/2013,19:29:30,7088,1,1
45162,16/01/2013,12:13:11,27146,2,2
45163,31/01/2013,01:37:15,12070,6,3
45164,12/01/2013,09:58:07,33617,5,2
45165,13/05/2013,22:36:43,31845,5,1
45166,02/01/2013,01:00:39,30796,1,1
45167,20/03/2013,08:13:13,38246,4,1
45168,28/02/2013,23:51:01,35338,2,3
45169,05/05/2013,16:30:38,15890,3,3
45170,01/02/2013,22:34:47,38865,5,1
45171,05/04/2013,16:09:40,34787,3,2
45172,28/05/2013,04:40:49,26480,1,1
45173,28/04/2013,19:17:32,35456,4,1
45174,17/04/2013,02:50:44,37771,4,1
45175,11/05/2013,20:52:49,5361,6,1
45176,15/03/2013,15:10:21,28181,4,2
45177,29/05/2013,18:55:48,36464,3,1
45178,13/03/2013,19:20:19,32518,1,3
45179,12/01/2013,20:53:01,1232,6,1
45180,21/01/2013,11:05:13,1705,2,1
45181,25/05/2013,09:44:31,30989,2,1
45182,01/06/2013,10:59:57,30846,2,2
