3368,teste,AUTO-FRAUDE,DENUNCIA,20/05/2013,312116
3369,teste,FRAUDE-AMIGA,DATAMINING,23/01/2013,195380
3370,teste,FRAUDE-AMIGA,DATAMINING,20/03/2013,813171
3371,teste,FRAUDE-AMIGA,DATAMINING,12/01/2013,333139
3372,teste,AUTO-FRAUDE,AUDITORIA,14/05/2013,127
3373,teste,FRAUDE-AMIGA,AUDITORIA,26/01/2013,690557
3374,teste,FRAUDE-AMIGA,DENUNCIA,03/06/2013,287144
3375,teste,FRAUDE-AMIGA,AUDITORIA,07/06/2013,643582
3376,teste,ESTELIONATO,AUDITORIA,22/02/2013,722358
3377,teste,FRAUDE-AMIGA,DATAMINING,06/03/2013,60078
3378,teste,ESTELIONATO,DATAMINING,10/05/2013,106353
3379,teste,ESTELIONATO,DATAMINING,08/02/2013,756672
3380,teste,FRAUDE-AMIGA,AUDITORIA,14/01/2013,619413
3381,teste,ESTELIONATO,DENUNCIA,04/02/2013,784709
3382,teste,FRAUDE-AMIGA,DATAMINING,17/01/2013,160702
3383,teste,ESTELIONATO,DATAMINING,19/02/2013,373422
3384,teste,ESTELIONATO,DENUNCIA,12/03/2013,852466
3385,teste,AUTO-FRAUDE,AUDITORIA,20/01/2013,608464
3386,teste,AUTO-FRAUDE,DATAMINING,04/05/2013,412419
3387,teste,ESTELIONATO,AUDITORIA,02/06/2013,173911
3388,teste,FRAUDE-AMIGA,DATAMINING,19/05/2013,347399
3389,teste,ESTELIONATO,AUDITORIA,15/05/2013,735867
3390,teste,AUTO-FRAUDE,DATAMINING,05/04/2013,171451
3391,teste,ESTELIONATO,DATAMINING,08/03/2013,795798
3392,teste,FRAUDE-AMIGA,DENUNCIA,28/03/2013,101443
3393,teste,AUTO-FRAUDE,AUDITORIA,11/05/2013,91716
3394,teste,FRAUDE-AMIGA,DATAMINING,02/06/2013,933350
3395,teste,AUTO-FRAUDE,DENUNCIA,06/03/2013,875337
3396,teste,FRAUDE-AMIGA,DENUNCIA,17/01/2013,52323
3397,teste,FRAUDE-AMIGA,DATAMINING,17/04/2013,643351
3398,teste,FRAUDE-AMIGA,AUDITORIA,05/06/2013,779670
3399,teste,FRAUDE-AMIGA,DATAMINING,13/06/2013,150898
3400,teste,ESTELIONATO,DENUNCIA,15/02/2013,509891
3401,teste,FRAUDE-AMIGA,DATAMINING,14/05/2013,785420
3402,teste,AUTO-FRAUDE,DATAMINING,15/01/2013,340853
3403,teste,AUTO-FRAUDE,DENUNCIA,04/04/2013,628973
3404,teste,FRAUDE-AMIGA,DENUNCIA,29/03/2013,150276
3405,teste,FRAUDE-AMIGA,AUDITORIA,22/05/2013,787144
3406,teste,AUTO-FRAUDE,DATAMINING,05/05/2013,321620
3407,teste,ESTELIONATO,DENUNCIA,08/02/2013,812700
3408,teste,FRAUDE-AMIGA,DENUNCIA,19/06/2013,572516
3409,teste,ESTELIONATO,DENUNCIA,13/03/2013,302081
3410,teste,AUTO-FRAUDE,AUDITORIA,23/04/2013,588862
3411,teste,ESTELIONATO,DENUNCIA,27/04/2013,992875
3412,teste,AUTO-FRAUDE,DATAMINING,10/03/2013,417704
3413,teste,ESTELIONATO,AUDITORIA,06/05/2013,940394
3414,teste,ESTELIONATO,DENUNCIA,15/05/2013,822033
3415,teste,ESTELIONATO,AUDITORIA,01/05/2013,601470
3416,teste,ESTELIONATO,DENUNCIA,05/06/2013,50626
3417,teste,FRAUDE-AMIGA,AUDITORIA,03/04/2013,903615
3418,teste,AUTO-FRAUDE,DENUNCIA,01/06/2013,726037
3419,teste,ESTELIONATO,DENUNCIA,13/02/2013,627645
3420,teste,FRAUDE-AMIGA,DATAMINING,05/02/2013,803900
3421,teste,ESTELIONATO,DENUNCIA,04/05/2013,681912
3422,teste,ESTELIONATO,DENUNCIA,09/03/2013,806621
3423,teste,ESTELIONATO,DENUNCIA,08/01/2013,96266
3424,teste,ESTELIONATO,DATAMINING,28/03/2013,784626
3425,teste,AUTO-FRAUDE,DATAMINING,24/03/2013,813854
3426,teste,AUTO-FRAUDE,AUDITORIA,09/02/2013,708265
3427,teste,AUTO-FRAUDE,DATAMINING,09/05/2013,608919
3428,teste,FRAUDE-AMIGA,DATAMINING,10/05/2013,243513
3429,teste,AUTO-FRAUDE,DATAMINING,03/01/2013,708675
3430,teste,AUTO-FRAUDE,AUDITORIA,06/05/2013,114573
3431,teste,AUTO-FRAUDE,DATAMINING,13/05/2013,947429
3432,teste,ESTELIONATO,DENUNCIA,16/05/2013,506529
3433,teste,ESTELIONATO,DENUNCIA,17/05/2013,531043
3434,teste,AUTO-FRAUDE,AUDITORIA,20/04/2013,211160
3435,teste,AUTO-FRAUDE,DATAMINING,27/03/2013,739874
3436,teste,AUTO-FRAUDE,AUDITORIA,15/04/2013,469039
3437,teste,FRAUDE-AMIGA,DATAMINING,21/03/2013,148322
3438,teste,ESTELIONATO,DATAMINING,24/01/2013,711050
3439,teste,AUTO-FRAUDE,DATAMINING,04/02/2013,189097
3440,teste,ESTELIONATO,DENUNCIA,26/04/2013,652445
3441,teste,AUTO-FRAUDE,DENUNCIA,24/01/2013,140341
3442,teste,FRAUDE-AMIGA,AUDITORIA,06/06/2013,442561
3443,teste,AUTO-FRAUDE,AUDITORIA,20/03/2013,863726
3444,teste,ESTELIONATO,DATAMINING,27/02/2013,823328
3445,teste,AUTO-FRAUDE,DATAMINING,16/03/2013,871656
3446,teste,ESTELIONATO,AUDITORIA,13/03/2013,499695
3447,teste,FRAUDE-AMIGA,AUDITORIA,28/01/2013,551690
3448,teste,ESTELIONATO,DENUNCIA,09/02/2013,175088
3449,teste,ESTELIONATO,DATAMINING,19/06/2013,626321
3450,teste,FRAUDE-AMIGA,AUDITORIA,17/06/2013,955034
3451,teste,FRAUDE-AMIGA,AUDITORIA,09/01/2013,176231
3452,teste,FRAUDE-AMIGA,AUDITORIA,23/05/2013,72083
3453,teste,FRAUDE-AMIGA,AUDITORIA,03/04/2013,805147
3454,teste,ESTELIONATO,DATAMINING,01/02/2013,135126
3455,teste,AUTO-FRAUDE,AUDITORIA,25/05/2013,774422
3456,teste,FRAUDE-AMIGA,DENUNCIA,04/01/2013,356271
3457,teste,FRAUDE-AMIGA,DENUNCIA,07/04/2013,185472
3458,teste,ESTELIONATO,AUDITORIA,02/02/2013,458374
3459,teste,ESTELIONATO,DATAMINING,11/06/2013,538182
3460,teste,FRAUDE-AMIGA,DENUNCIA,26/04/2013,216354
3461,teste,ESTELIONATO,DATAMINING,28/03/2013,243425
3462,teste,FRAUDE-AMIGA,AUDITORIA,26/01/2013,835434
3463,teste,ESTELIONATO,AUDITORIA,20/04/2013,917793
3464,teste,AUTO-FRAUDE,DATAMINING,14/03/2013,619412
3465,teste,ESTELIONATO,DATAMINING,05/04/2013,538693
3466,teste,ESTELIONATO,DATAMINING,26/04/2013,632099
3467,teste,ESTELIONATO,DATAMINING,07/06/2013,787912
3468,teste,FRAUDE-AMIGA,DENUNCIA,06/03/2013,305048
3469,teste,AUTO-FRAUDE,AUDITORIA,14/06/2013,161787
3470,teste,FRAUDE-AMIGA,AUDITORIA,13/03/2013,194692
3471,teste,FRAUDE-AMIGA,AUDITORIA,01/06/2013,676093
3472,teste,ESTELIONATO,DENUNCIA,10/06/2013,342027
3473,teste,ESTELIONATO,DENUNCIA,15/06/2013,243802
3474,teste,AUTO-FRAUDE,AUDITORIA,19/04/2013,937956
3475,teste,ESTELIONATO,DATAMINING,18/04/2013,53795
3476,teste,FRAUDE-AMIGA,DENUNCIA,05/05/2013,247420
3477,teste,FRAUDE-AMIGA,AUDITORIA,13/02/2013,528692
3478,teste,AUTO-FRAUDE,DENUNCIA,27/05/2013,995445
3479,teste,AUTO-FRAUDE,AUDITORIA,08/05/2013,689902
3480,teste,ESTELIONATO,DENUNCIA,25/03/2013,668237
3481,teste,ESTELIONATO,AUDITORIA,11/06/2013,8028
3482,teste,ESTELIONATO,DATAMINING,21/04/2013,432418
3483,teste,AUTO-FRAUDE,AUDITORIA,13/03/2013,66741
3484,teste,FRAUDE-AMIGA,DATAMINING,21/01/2013,625577
3485,teste,ESTELIONATO,DATAMINING,13/02/2013,618265
3486,teste,FRAUDE-AMIGA,AUDITORIA,03/03/2013,21220
3487,teste,FRAUDE-AMIGA,DATAMINING,17/06/2013,858588
3488,teste,AUTO-FRAUDE,AUDITORIA,07/05/2013,321261
3489,teste,ESTELIONATO,DATAMINING,07/04/2013,514
3490,teste,FRAUDE-AMIGA,AUDITORIA,19/06/2013,579183
3491,teste,ESTELIONATO,AUDITORIA,29/01/2013,472698
3492,teste,FRAUDE-AMIGA,AUDITORIA,22/05/2013,506979
3493,teste,FRAUDE-AMIGA,AUDITORIA,04/02/2013,322795
3494,teste,FRAUDE-AMIGA,DATAMINING,26/01/2013,869013
3495,teste,ESTELIONATO,DENUNCIA,14/05/2013,652808
3496,teste,AUTO-FRAUDE,AUDITORIA,13/03/2013,415923
3497,teste,FRAUDE-AMIGA,DATAMINING,22/04/2013,164817
3498,teste,ESTELIONATO,AUDITORIA,13/06/2013,61679
3499,teste,AUTO-FRAUDE,AUDITORIA,14/01/2013,145160
3500,teste,AUTO-FRAUDE,DENUNCIA,01/03/2013,256936
3501,teste,ESTELIONATO,AUDITORIA,20/03/2013,465233
3502,teste,AUTO-FRAUDE,DENUNCIA,26/01/2013,761803
3503,teste,AUTO-FRAUDE,DENUNCIA,08/04/2013,427010
3504,teste,AUTO-FRAUDE,DATAMINING,14/04/2013,271146
3505,teste,FRAUDE-AMIGA,AUDITORIA,12/04/2013,531410
3506,teste,AUTO-FRAUDE,DENUNCIA,26/01/2013,595556
3507,teste,FRAUDE-AMIGA,DENUNCIA,27/03/2013,497652
3508,teste,ESTELIONATO,AUDITORIA,29/04/2013,351111
3509,teste,AUTO-FRAUDE,AUDITORIA,10/03/2013,111696
3510,teste,ESTELIONATO,DENUNCIA,10/02/2013,361043
3511,teste,AUTO-FRAUDE,DATAMINING,19/05/2013,731927
3512,teste,ESTELIONATO,DENUNCIA,16/01/2013,222456
3513,teste,AUTO-FRAUDE,AUDITORIA,27/01/2013,530179
3514,teste,ESTELIONATO,DENUNCIA,17/05/2013,741195
3515,teste,AUTO-FRAUDE,AUDITORIA,05/05/2013,796242
3516,teste,ESTELIONATO,DENUNCIA,05/05/2013,188017
3517,teste,AUTO-FRAUDE,DATAMINING,25/01/2013,883963
3518,teste,FRAUDE-AMIGA,DENUNCIA,12/04/2013,579162
3519,teste,ESTELIONATO,AUDITORIA,25/05/2013,627085
3520,teste,FRAUDE-AMIGA,DENUNCIA,17/04/2013,434479
3521,teste,ESTELIONATO,AUDITORIA,19/02/2013,302924
3522,teste,AUTO-FRAUDE,DATAMINING,19/01/2013,716201
3523,teste,FRAUDE-AMIGA,DENUNCIA,23/05/2013,472038
3524,teste,AUTO-FRAUDE,DENUNCIA,18/03/2013,901519
3525,teste,AUTO-FRAUDE,AUDITORIA,12/03/2013,271981
3526,teste,ESTELIONATO,DENUNCIA,18/06/2013,392068
3527,teste,ESTELIONATO,DATAMINING,26/04/2013,993296
3528,teste,FRAUDE-AMIGA,AUDITORIA,17/02/2013,713445
3529,teste,AUTO-FRAUDE,DATAMINING,13/06/2013,15859
3530,teste,FRAUDE-AMIGA,AUDITORIA,30/03/2013,207906
3531,teste,FRAUDE-AMIGA,DATAMINING,21/03/2013,433684
3532,teste,ESTELIONATO,DATAMINING,25/02/2013,173336
3533,teste,AUTO-FRAUDE,DENUNCIA,03/03/2013,946356
3534,teste,ESTELIONATO,DENUNCIA,22/01/2013,651641
3535,teste,ESTELIONATO,DATAMINING,14/05/2013,845166
3536,teste,AUTO-FRAUDE,AUDITORIA,09/05/2013,319684
3537,teste,AUTO-FRAUDE,DATAMINING,08/06/2013,172111
3538,teste,AUTO-FRAUDE,DENUNCIA,08/01/2013,185869
3539,teste,AUTO-FRAUDE,DATAMINING,21/04/2013,379866
3540,teste,ESTELIONATO,DATAMINING,11/04/2013,45535
3541,teste,ESTELIONATO,DENUNCIA,26/02/2013,70863
3542,teste,AUTO-FRAUDE,DATAMINING,06/06/2013,898244
3543,teste,ESTELIONATO,DENUNCIA,14/06/2013,643584
3544,teste,FRAUDE-AMIGA,DATAMINING,23/04/2013,780126
3545,teste,ESTELIONATO,AUDITORIA,12/04/2013,924222
3546,teste,AUTO-FRAUDE,DENUNCIA,11/04/2013,714374
3547,teste,FRAUDE-AMIGA,AUDITORIA,17/04/2013,111808
3548,teste,FRAUDE-AMIGA,DATAMINING,10/04/2013,733034
3549,teste,AUTO-FRAUDE,DENUNCIA,02/05/2013,614936
3550,teste,FRAUDE-AMIGA,AUDITORIA,22/05/2013,173211
3551,teste,ESTELIONATO,DATAMINING,20/01/2013,608231
3552,teste,AUTO-FRAUDE,AUDITORIA,27/05/2013,700807
3553,teste,AUTO-FRAUDE,AUDITORIA,14/05/2013,386650
3554,teste,FRAUDE-AMIGA,DENUNCIA,12/02/2013,764935
3555,teste,AUTO-FRAUDE,DENUNCIA,23/04/2013,845770
3556,teste,AUTO-FRAUDE,DENUNCIA,04/01/2013,436109
3557,teste,ESTELIONATO,DENUNCIA,06/05/2013,666178
3558,teste,AUTO-FRAUDE,AUDITORIA,30/01/2013,831354
3559,teste,ESTELIONATO,AUDITORIA,08/01/2013,30079
3560,teste,FRAUDE-AMIGA,DENUNCIA,13/05/2013,579361
3561,teste,ESTELIONATO,AUDITORIA,11/04/2013,948264
3562,teste,ESTELIONATO,DATAMINING,18/04/2013,28790
3563,teste,AUTO-FRAUDE,AUDITORIA,23/05/2013,525558
3564,teste,ESTELIONATO,DATAMINING,28/02/2013,152881
3565,teste,AUTO-FRAUDE,AUDITORIA,21/02/2013,742852
3566,teste,AUTO-FRAUDE,AUDITORIA,13/03/2013,353465
3567,teste,ESTELIONATO,DENUNCIA,24/02/2013,583883
3568,teste,ESTELIONATO,AUDITORIA,30/04/2013,617523
3569,teste,FRAUDE-AMIGA,DENUNCIA,28/01/2013,584849
3570,teste,FRAUDE-AMIGA,DENUNCIA,29/01/2013,729402
3571,teste,FRAUDE-AMIGA,AUDITORIA,31/05/2013,135010
3572,teste,ESTELIONATO,AUDITORIA,04/01/2013,491823
3573,teste,FRAUDE-AMIGA,AUDITORIA,09/05/2013,106389
3574,teste,FRAUDE-AMIGA,DATAMINING,01/04/2013,158807
3575,teste,ESTELIONATO,AUDITORIA,08/01/2013,640694
3576,teste,ESTELIONATO,AUDITORIA,16/01/2013,533633
3577,teste,AUTO-FRAUDE,AUDITORIA,28/03/2013,171602
3578,teste,FRAUDE-AMIGA,AUDITORIA,12/03/2013,434964
3579,teste,AUTO-FRAUDE,DENUNCIA,17/06/2013,10507
3580,teste,FRAUDE-AMIGA,AUDITORIA,24/05/2013,484264
3581,teste,ESTELIONATO,AUDITORIA,07/05/2013,73880
3582,teste,FRAUDE-AMIGA,DENUNCIA,12/02/2013,417624
3583,teste,ESTELIONATO,DATAMINING,26/04/2013,580349
3584,teste,AUTO-FRAUDE,AUDITORIA,05/06/2013,375129
3585,teste,FRAUDE-AMIGA,DATAMINING,02/03/2013,795636
3586,teste,ESTELIONATO,DENUNCIA,06/03/2013,870894
3587,teste,ESTELIONATO,AUDITORIA,09/04/2013,153468
3588,teste,ESTELIONATO,DATAMINING,16/02/2013,396881
3589,teste,FRAUDE-AMIGA,DENUNCIA,02/01/2013,330582
3590,teste,FRAUDE-AMIGA,AUDITORIA,15/03/2013,863633
3591,teste,FRAUDE-AMIGA,DENUNCIA,27/05/2013,103973
3592,teste,FRAUDE-AMIGA,DENUNCIA,08/06/2013,331053
3593,teste,AUTO-FRAUDE,DENUNCIA,05/06/2013,68479
3594,teste,AUTO-FRAUDE,AUDITORIA,22/05/2013,732336
3595,teste,FRAUDE-AMIGA,DENUNCIA,05/02/2013,542850
3596,teste,ESTELIONATO,DATAMINING,01/05/2013,544202
3597,teste,AUTO-FRAUDE,DENUNCIA,31/01/2013,242416
3598,teste,ESTELIONATO,DATAMINING,25/02/2013,606531
3599,teste,FRAUDE-AMIGA,DENUNCIA,05/02/2013,546481
3600,teste,ESTELIONATO,DATAMINING,06/01/2013,544547
3601,teste,FRAUDE-AMIGA,DATAMINING,01/05/2013,438569
3602,teste,FRAUDE-AMIGA,AUDITORIA,14/04/2013,496663
3603,teste,ESTELIONATO,AUDITORIA,17/02/2013,447652
3604,teste,FRAUDE-AMIGA,DENUNCIA,23/05/2013,101111
3605,teste,ESTELIONATO,AUDITORIA,18/04/2013,168469
3606,teste,FRAUDE-AMIGA,DENUNCIA,09/06/2013,944489
3607,teste,ESTELIONATO,DENUNCIA,26/01/2013,189078
3608,teste,FRAUDE-AMIGA,AUDITORIA,31/03/2013,925356
3609,teste,AUTO-FRAUDE,DATAMINING,08/03/2013,503763
3610,teste,AUTO-FRAUDE,DENUNCIA,07/06/2013,235971
3611,teste,ESTELIONATO,DENUNCIA,07/06/2013,739410
3612,teste,FRAUDE-AMIGA,DATAMINING,09/06/2013,915337
3613,teste,ESTELIONATO,DENUNCIA,14/02/2013,773487
3614,teste,AUTO-FRAUDE,AUDITORIA,19/02/2013,176658
3615,teste,AUTO-FRAUDE,AUDITORIA,01/05/2013,571757
3616,teste,FRAUDE-AMIGA,AUDITORIA,22/03/2013,962326
3617,teste,FRAUDE-AMIGA,AUDITORIA,04/04/2013,323828
3618,teste,AUTO-FRAUDE,DATAMINING,02/05/2013,429585
3619,teste,ESTELIONATO,AUDITORIA,14/05/2013,204698
3620,teste,ESTELIONATO,DENUNCIA,01/02/2013,319967
3621,teste,FRAUDE-AMIGA,AUDITORIA,20/02/2013,340387
3622,teste,FRAUDE-AMIGA,DENUNCIA,11/05/2013,415660
3623,teste,FRAUDE-AMIGA,DATAMINING,28/02/2013,805800
3624,teste,ESTELIONATO,DENUNCIA,18/06/2013,535905
3625,teste,FRAUDE-AMIGA,AUDITORIA,02/04/2013,732947
3626,teste,FRAUDE-AMIGA,AUDITORIA,01/06/2013,776555
3627,teste,AUTO-FRAUDE,AUDITORIA,20/05/2013,857631
3628,teste,FRAUDE-AMIGA,DATAMINING,11/06/2013,945934
3629,teste,FRAUDE-AMIGA,DATAMINING,25/01/2013,82743
3630,teste,FRAUDE-AMIGA,AUDITORIA,13/03/2013,400098
3631,teste,ESTELIONATO,AUDITORIA,06/05/2013,886279
3632,teste,AUTO-FRAUDE,DATAMINING,06/04/2013,730639
3633,teste,ESTELIONATO,AUDITORIA,12/02/2013,652218
3634,teste,FRAUDE-AMIGA,AUDITORIA,30/04/2013,8161
3635,teste,ESTELIONATO,AUDITORIA,26/01/2013,252364
3636,teste,ESTELIONATO,DATAMINING,26/01/2013,534529
3637,teste,AUTO-FRAUDE,AUDITORIA,30/01/2013,457298
3638,teste,FRAUDE-AMIGA,DENUNCIA,15/02/2013,307051
3639,teste,FRAUDE-AMIGA,DENUNCIA,18/04/2013,4555
3640,teste,ESTELIONATO,DATAMINING,28/02/2013,647681
3641,teste,ESTELIONATO,DATAMINING,15/06/2013,402151
3642,teste,AUTO-FRAUDE,DATAMINING,07/01/2013,700403
3643,teste,FRAUDE-AMIGA,DATAMINING,23/05/2013,795587
3644,teste,FRAUDE-AMIGA,AUDITORIA,01/04/2013,749887
3645,teste,FRAUDE-AMIGA,AUDITORIA,30/03/2013,476457
3646,teste,FRAUDE-AMIGA,DATAMINING,18/04/2013,564572
3647,teste,ESTELIONATO,DENUNCIA,16/04/2013,860776
3648,teste,AUTO-FRAUDE,DENUNCIA,25/03/2013,217284
3649,teste,FRAUDE-AMIGA,DATAMINING,30/01/2013,15171
3650,teste,AUTO-FRAUDE,DENUNCIA,03/05/2013,86516
3651,teste,AUTO-FRAUDE,DENUNCIA,02/05/2013,59034
3652,teste,AUTO-FRAUDE,AUDITORIA,17/06/2013,991500
3653,teste,ESTELIONATO,AUDITORIA,10/06/2013,20790
3654,teste,FRAUDE-AMIGA,DATAMINING,15/03/2013,664193
3655,teste,AUTO-FRAUDE,DATAMINING,15/06/2013,976381
3656,teste,ESTELIONATO,DATAMINING,22/03/2013,11299
3657,teste,AUTO-FRAUDE,AUDITORIA,25/02/2013,548116
3658,teste,AUTO-FRAUDE,AUDITORIA,23/05/2013,869453
3659,teste,ESTELIONATO,DENUNCIA,02/02/2013,91973
3660,teste,ESTELIONATO,DENUNCIA,29/05/2013,206711
3661,teste,ESTELIONATO,DENUNCIA,11/04/2013,151529
3662,teste,FRAUDE-AMIGA,DATAMINING,26/03/2013,973423
3663,teste,FRAUDE-AMIGA,DATAMINING,17/03/2013,6600
3664,teste,FRAUDE-AMIGA,AUDITORIA,04/03/2013,55682
3665,teste,ESTELIONATO,DENUNCIA,02/05/2013,394741
3666,teste,ESTELIONATO,AUDITORIA,09/01/2013,34402
3667,teste,AUTO-FRAUDE,AUDITORIA,12/01/2013,733715
3668,teste,AUTO-FRAUDE,DENUNCIA,24/02/2013,703210
3669,teste,AUTO-FRAUDE,DATAMINING,21/05/2013,423072
3670,teste,FRAUDE-AMIGA,DATAMINING,01/06/2013,548246
3671,teste,FRAUDE-AMIGA,DATAMINING,16/01/2013,52947
3672,teste,FRAUDE-AMIGA,AUDITORIA,01/02/2013,642990
3673,teste,AUTO-FRAUDE,AUDITORIA,11/02/2013,598211
3674,teste,AUTO-FRAUDE,DATAMINING,02/06/2013,661269
3675,teste,FRAUDE-AMIGA,DATAMINING,01/03/2013,926109
3676,teste,ESTELIONATO,DENUNCIA,03/04/2013,961546
3677,teste,AUTO-FRAUDE,AUDITORIA,11/01/2013,195482
3678,teste,ESTELIONATO,AUDITORIA,06/02/2013,945623
3679,teste,FRAUDE-AMIGA,DENUNCIA,13/01/2013,975727
3680,teste,FRAUDE-AMIGA,AUDITORIA,30/01/2013,144882
3681,teste,FRAUDE-AMIGA,AUDITORIA,16/02/2013,163609
3682,teste,ESTELIONATO,DATAMINING,21/01/2013,737194
3683,teste,AUTO-FRAUDE,DENUNCIA,12/01/2013,26044
3684,teste,FRAUDE-AMIGA,DATAMINING,29/01/2013,447614
3685,teste,ESTELIONATO,DATAMINING,01/04/2013,946983
3686,teste,ESTELIONATO,AUDITORIA,06/06/2013,35992
3687,teste,ESTELIONATO,DENUNCIA,22/03/2013,706537
3688,teste,FRAUDE-AMIGA,DATAMINING,26/01/2013,824617
3689,teste,ESTELIONATO,DATAMINING,09/03/2013,370430
3690,teste,AUTO-FRAUDE,AUDITORIA,12/06/2013,969038
3691,teste,FRAUDE-AMIGA,DENUNCIA,11/01/2013,117944
3692,teste,FRAUDE-AMIGA,DATAMINING,29/03/2013,425162
3693,teste,AUTO-FRAUDE,DATAMINING,28/01/2013,586467
3694,teste,FRAUDE-AMIGA,DATAMINING,17/04/2013,815765
3695,teste,ESTELIONATO,DENUNCIA,20/01/2013,560761
3696,teste,ESTELIONATO,DENUNCIA,14/05/2013,649557
3697,teste,ESTELIONATO,AUDITORIA,17/02/2013,85082
3698,teste,FRAUDE-AMIGA,DATAMINING,24/03/2013,595894
3699,teste,AUTO-FRAUDE,DATAMINING,23/05/2013,326276
3700,teste,AUTO-FRAUDE,DATAMINING,10/06/2013,768289
3701,teste,ESTELIONATO,DENUNCIA,22/02/2013,765986
3702,teste,ESTELIONATO,DENUNCIA,15/03/2013,219836
3703,teste,AUTO-FRAUDE,DATAMINING,05/03/2013,550072
3704,teste,FRAUDE-AMIGA,DENUNCIA,09/06/2013,103665
3705,teste,FRAUDE-AMIGA,DATAMINING,19/03/2013,73389
3706,teste,ESTELIONATO,DATAMINING,04/06/2013,201576
3707,teste,ESTELIONATO,DATAMINING,27/02/2013,128047
3708,teste,AUTO-FRAUDE,DATAMINING,25/01/2013,773948
3709,teste,AUTO-FRAUDE,DENUNCIA,19/04/2013,193259
3710,teste,ESTELIONATO,AUDITORIA,07/02/2013,934069
3711,teste,AUTO-FRAUDE,DATAMINING,15/06/2013,694930
3712,teste,FRAUDE-AMIGA,DATAMINING,14/06/2013,5
3713,teste,ESTELIONATO,AUDITORIA,27/01/2013,313089
3714,teste,AUTO-FRAUDE,DENUNCIA,28/05/2013,527128
3715,teste,FRAUDE-AMIGA,AUDITORIA,13/05/2013,665298
3716,teste,AUTO-FRAUDE,DENUNCIA,19/03/2013,974440
3717,teste,AUTO-FRAUDE,DENUNCIA,02/06/2013,944166
3718,teste,AUTO-FRAUDE,DENUNCIA,16/06/2013,207811
3719,teste,FRAUDE-AMIGA,AUDITORIA,19/05/2013,337088
3720,teste,FRAUDE-AMIGA,DENUNCIA,04/01/2013,293244
3721,teste,FRAUDE-AMIGA,DENUNCIA,20/01/2013,306333
3722,teste,ESTELIONATO,DATAMINING,12/05/2013,283319
3723,teste,AUTO-FRAUDE,DENUNCIA,18/03/2013,57615
3724,teste,FRAUDE-AMIGA,AUDITORIA,30/01/2013,949922
3725,teste,ESTELIONATO,AUDITORIA,08/05/2013,775255
3726,teste,AUTO-FRAUDE,DENUNCIA,20/01/2013,666381
3727,teste,AUTO-FRAUDE,DATAMINING,14/05/2013,452085
3728,teste,AUTO-FRAUDE,DENUNCIA,05/03/2013,892148
3729,teste,AUTO-FRAUDE,AUDITORIA,04/03/2013,392187
3730,teste,ESTELIONATO,DATAMINING,18/01/2013,963146
3731,teste,AUTO-FRAUDE,DATAMINING,03/04/2013,714617
3732,teste,AUTO-FRAUDE,DENUNCIA,31/05/2013,140898
3733,teste,FRAUDE-AMIGA,DENUNCIA,08/04/2013,436236
3734,teste,ESTELIONATO,DENUNCIA,09/05/2013,123576
3735,teste,ESTELIONATO,AUDITORIA,09/04/2013,961751
3736,teste,FRAUDE-AMIGA,AUDITORIA,07/05/2013,472089
3737,teste,AUTO-FRAUDE,DENUNCIA,15/01/2013,59130
3738,teste,FRAUDE-AMIGA,AUDITORIA,04/05/2013,654331
3739,teste,FRAUDE-AMIGA,DENUNCIA,09/06/2013,648469
3740,teste,FRAUDE-AMIGA,DENUNCIA,08/05/2013,660725
3741,teste,FRAUDE-AMIGA,AUDITORIA,17/02/2013,982481
3742,teste,FRAUDE-AMIGA,DENUNCIA,14/01/2013,394169
3743,teste,ESTELIONATO,DENUNCIA,23/03/2013,46705
3744,teste,ESTELIONATO,DATAMINING,07/04/2013,287535
3745,teste,AUTO-FRAUDE,AUDITORIA,05/03/2013,257556
3746,teste,FRAUDE-AMIGA,DENUNCIA,02/02/2013,851825
3747,teste,FRAUDE-AMIGA,DENUNCIA,09/01/2013,786368
3748,teste,FRAUDE-AMIGA,AUDITORIA,21/05/2013,108114
3749,teste,ESTELIONATO,DENUNCIA,21/01/2013,87532
3750,teste,FRAUDE-AMIGA,DENUNCIA,13/04/2013,106411
3751,teste,AUTO-FRAUDE,DATAMINING,07/02/2013,458853
3752,teste,FRAUDE-AMIGA,AUDITORIA,01/03/2013,984560
3753,teste,FRAUDE-AMIGA,DENUNCIA,16/01/2013,712272
3754,teste,AUTO-FRAUDE,DATAMINING,12/01/2013,270302
3755,teste,AUTO-FRAUDE,AUDITORIA,14/04/2013,283056
3756,teste,FRAUDE-AMIGA,DENUNCIA,09/03/2013,379624
3757,teste,AUTO-FRAUDE,AUDITORIA,28/03/2013,355588
3758,teste,ESTELIONATO,AUDITORIA,30/03/2013,514528
3759,teste,ESTELIONATO,AUDITORIA,07/05/2013,833891
3760,teste,FRAUDE-AMIGA,DENUNCIA,15/06/2013,413338
3761,teste,FRAUDE-AMIGA,DENUNCIA,22/04/2013,235002
3762,teste,AUTO-FRAUDE,DENUNCIA,11/02/2013,656665
3763,teste,ESTELIONATO,AUDITORIA,25/03/2013,833309
3764,teste,AUTO-FRAUDE,DENUNCIA,12/02/2013,482168
3765,teste,ESTELIONATO,DENUNCIA,22/05/2013,634016
3766,teste,AUTO-FRAUDE,DATAMINING,19/06/2013,311225
